ts,open,high,low,close
1763718480,2690.59,2691.33,2682.66,2684.48
1763718540,2684.48,2687,2682.08,2686.18
1763718600,2686.18,2689.05,2684.81,2685.14
1763718660,2685.14,2688.53,2684.73,2685.37
1763718720,2685.37,2685.81,2679.23,2680.01
1763718780,2680.01,2683.59,2679.21,2680.04
1763718840,2680.04,2682.59,2679.44,2680.53
1763718900,2680.53,2685.75,2679.57,2680.5
1763718960,2680.5,2689.29,2680.02,2688.84
1763719020,2688.84,2690,2684.7,2687.8
1763719080,2687.8,2688.46,2683.4,2684.86
1763719140,2684.86,2685,2677.29,2680.66
1763719200,2680.66,2681.9,2678.49,2680.92
1763719260,2680.92,2681.62,2675.03,2679.8
1763719320,2679.8,2683.55,2671.42,2673.24
1763719380,2673.24,2674.33,2662.23,2669.94
1763719440,2669.94,2674.01,2663.26,2674
1763719500,2674,2691.89,2671.74,2679.54
1763719560,2679.54,2684.99,2673.14,2683.25
1763719620,2683.25,2683.6,2671.5,2678.55
1763719680,2678.55,2689.75,2677.43,2685.31
1763719740,2685.31,2694.18,2685.13,2690.17
1763719800,2690.17,2708.42,2689.9,2703.96
1763719860,2703.96,2705.56,2698.24,2699.63
1763719920,2699.63,2706.33,2696.15,2696.15
1763719980,2696.15,2697.31,2690.06,2693.31
1763720040,2693.31,2696.24,2689.25,2692.2
1763720100,2692.2,2693.73,2686,2686
1763720160,2686,2698.28,2677.36,2697.12
1763720220,2697.12,2702.44,2692.01,2692.62
1763720280,2692.62,2694.1,2683.58,2686.33
1763720340,2686.33,2694.5,2685.51,2692.79
1763720400,2692.79,2694.58,2686.59,2690.69
1763720460,2690.69,2699.09,2689.85,2697.35
1763720520,2697.35,2698.13,2685.52,2686.19
1763720580,2686.19,2689.26,2684,2688.53
1763720640,2688.53,2694.16,2687.44,2693.4
1763720700,2693.4,2699.19,2691.29,2697.16
1763720760,2697.16,2704.51,2694.24,2696.43
1763720820,2696.43,2696.88,2690.52,2690.52
1763720880,2690.52,2690.52,2681.93,2683.52
1763720940,2683.52,2687.11,2683.01,2685.08
1763721000,2685.08,2693.27,2684.79,2691.3
1763721060,2691.3,2700.47,2690.97,2696.11
1763721120,2696.11,2701.09,2695.56,2699.47
1763721180,2699.47,2704.45,2696.55,2702.73
1763721240,2702.73,2706.42,2697.46,2697.46
1763721300,2697.46,2699.69,2695.13,2699.34
1763721360,2699.34,2706.25,2698.71,2704.22
1763721420,2704.22,2707.17,2701.67,2706.25
1763721480,2706.25,2715.53,2703.01,2712.6
1763721540,2712.6,2714.1,2707.36,2709.74
1763721600,2709.74,2716.45,2708.49,2715.88
1763721660,2715.88,2715.99,2707.04,2709.69
1763721720,2709.69,2709.69,2704.8,2706.77
1763721780,2706.77,2707.45,2705.08,2707.38
1763721840,2707.38,2707.38,2703.8,2706.48
1763721900,2706.48,2706.67,2703.64,2704.6
1763721960,2704.6,2706.33,2700.97,2701.98
1763722020,2701.98,2703.65,2701.21,2703.52
1763722080,2703.52,2704.09,2700,2701.01
1763722140,2701.01,2701.29,2697.1,2697.6
1763722200,2697.6,2697.93,2693.8,2696.98
1763722260,2696.98,2703,2695.86,2702.69
1763722320,2702.69,2707.9,2700.88,2706.3
1763722380,2706.3,2706.6,2701.04,2703.3
1763722440,2703.3,2703.3,2699.11,2700.44
1763722500,2700.44,2702.39,2697.62,2699.82
1763722560,2699.82,2700.3,2695.25,2695.32
1763722620,2695.32,2696.95,2694.31,2696.21
1763722680,2696.21,2698.5,2695.87,2696.64
1763722740,2696.64,2699.09,2695.56,2695.67
1763722800,2695.67,2697.38,2694.01,2696.28
1763722860,2696.28,2707.06,2696.28,2706.23
1763722920,2706.23,2707.88,2700.76,2702.4
1763722980,2702.4,2705.22,2698.17,2699.92
1763723040,2699.92,2703.47,2698.93,2702.82
1763723100,2702.82,2704.66,2701.73,2702.88
1763723160,2702.88,2706.92,2701.36,2702.86
1763723220,2702.86,2711.38,2701.8,2710.85
1763723280,2710.85,2721.76,2710.85,2718.09
1763723340,2718.09,2719.61,2713.86,2718.72
1763723400,2718.72,2721.43,2716.17,2716.17
1763723460,2716.17,2716.17,2712.49,2714.56
1763723520,2714.56,2714.68,2710.28,2712.76
1763723580,2712.76,2716.46,2712.39,2714.56
1763723640,2714.56,2720.2,2713.76,2719.51
1763723700,2719.51,2719.95,2715.44,2716.81
1763723760,2716.81,2717.07,2714.31,2715.29
1763723820,2715.29,2721,2715.06,2715.46
1763723880,2715.46,2715.74,2711.53,2714.24
1763723940,2714.24,2714.42,2708.79,2709.63
1763724000,2709.63,2715.58,2709.08,2714.6
1763724060,2714.6,2720.01,2714.18,2718.61
1763724120,2718.61,2719.34,2712.01,2713.15
1763724180,2713.15,2720.4,2712.39,2717.11
1763724240,2717.11,2717.11,2712.63,2713.45
1763724300,2713.45,2717.39,2713.45,2715.34
1763724360,2715.34,2715.34,2712.82,2714
1763724420,2714,2714.57,2710.38,2711.73
1763724480,2711.73,2713.4,2710.88,2711.08
1763724540,2711.08,2711.08,2708.64,2709.12
1763724600,2709.12,2710.81,2708.74,2708.83
1763724660,2708.83,2711.49,2708.37,2711.47
1763724720,2711.47,2715.75,2711.24,2715.75
1763724780,2715.75,2717.64,2710.05,2710.05
1763724840,2710.05,2710.05,2703.81,2704.13
1763724900,2704.13,2706.26,2703.69,2704.26
1763724960,2704.26,2705.46,2703.23,2704.95
1763725020,2704.95,2705.6,2698.61,2700.32
1763725080,2700.32,2701.25,2694.84,2695.89
1763725140,2695.89,2698.62,2694,2694
1763725200,2694,2698.01,2688.69,2689.6
1763725260,2689.6,2689.93,2685.38,2689.25
1763725320,2689.25,2689.95,2686.56,2688.16
1763725380,2688.16,2691.81,2687.93,2691.27
1763725440,2691.27,2694.11,2690.67,2692.64
1763725500,2692.64,2694,2690,2690.62
1763725560,2690.62,2691.71,2687.6,2689.34
1763725620,2689.34,2690.91,2683,2684
1763725680,2684,2687.65,2681.45,2682.26
1763725740,2682.26,2687.36,2679.26,2682.96
1763725800,2682.96,2684.89,2679.58,2682.66
1763725860,2682.66,2683.33,2675.03,2675.63
1763725920,2675.63,2680.72,2674.08,2679.22
1763725980,2679.22,2680.5,2672.5,2679.4
1763726040,2679.4,2683.17,2678.8,2681.1
1763726100,2681.1,2686.23,2681.1,2683.2
1763726160,2683.2,2683.75,2679.93,2680.45
1763726220,2680.45,2689.61,2680.45,2688.6
1763726280,2688.6,2690.09,2685.76,2686.15
1763726340,2686.15,2687.91,2684.96,2687.49
1763726400,2687.49,2689.33,2686.26,2687.16
1763726460,2687.16,2692.81,2683.84,2684.44
1763726520,2684.44,2689.34,2682.8,2686.56
1763726580,2686.56,2690.95,2683.15,2688.98
1763726640,2688.98,2689.01,2681,2686.73
1763726700,2686.73,2688.99,2683.91,2684.35
1763726760,2684.35,2688.93,2683.16,2686.75
1763726820,2686.75,2688.45,2684.49,2688.03
1763726880,2688.03,2688.03,2678.21,2682.45
1763726940,2682.45,2686,2680.77,2683.66
1763727000,2683.66,2684.01,2670.01,2671.09
1763727060,2671.09,2674.39,2668.36,2673.02
1763727120,2673.02,2675.57,2670.4,2672.92
1763727180,2672.92,2682.91,2672.7,2682.88
1763727240,2682.88,2687.23,2680,2684.75
1763727300,2684.75,2684.75,2674.15,2676.43
1763727360,2676.43,2678.94,2669.1,2670.01
1763727420,2670.01,2672.93,2667.41,2669.52
1763727480,2669.52,2670.52,2657.57,2661.59
1763727540,2661.59,2667.41,2661.59,2665.83
1763727600,2665.83,2668.27,2663.89,2664.27
1763727660,2664.27,2665.29,2651.39,2652.92
1763727720,2652.92,2656.31,2638.41,2654.4
1763727780,2654.4,2655.62,2635.41,2641.76
1763727840,2641.76,2642.3,2620.76,2631.72
1763727900,2631.72,2647.99,2630.76,2643.56
1763727960,2643.56,2644.23,2634.03,2634.81
1763728020,2634.81,2636.18,2627.16,2630.51
1763728080,2630.51,2632.73,2625.19,2629.91
1763728140,2629.91,2639.1,2623.9,2637.6
1763728200,2637.6,2664.6,2637.6,2657.2
1763728260,2657.2,2675.43,2648.3,2665.17
1763728320,2665.17,2670.69,2659.19,2667.05
1763728380,2667.05,2673.04,2659.87,2665.95
1763728440,2665.95,2673.66,2665.16,2666.95
1763728500,2666.95,2670.17,2658.46,2670.17
1763728560,2670.17,2691.4,2665.65,2685.27
1763728620,2685.27,2704.8,2682.79,2702.01
1763728680,2702.01,2715,2700.69,2711.25
1763728740,2711.25,2719.98,2704.63,2719.15
1763728800,2719.15,2719.86,2707.18,2716.98
