ts,open,high,low,close
1770304200,68597.5,68789,68273.2,68352.1
1770304260,68352.1,68380,68200,68201.1
1770304320,68201.1,68274.2,68042.5,68089.8
1770304380,68089.8,68251,68025.1,68204.4
1770304440,68204.4,68211.1,67950.3,67951.6
1770304500,67951.6,68445.9,67951.6,68445.9
1770304560,68445.9,68682.8,68316.3,68331.8
1770304620,68331.8,68623.5,68331.8,68623.5
1770304680,68623.5,68646.7,68201.7,68201.7
1770304740,68201.7,68367.2,68159,68264.6
1770304800,68264.6,68278.7,67910,67961.8
1770304860,67961.8,67985.2,67560.3,67628.2
1770304920,67628.2,67770.3,67367.2,67394.6
1770304980,67394.6,67503.4,66929.3,67111.8
1770305040,67111.8,67557.9,67097.3,67555
1770305100,67555,67895,67476.3,67528
1770305160,67528,67535.1,67282.5,67287.5
1770305220,67287.5,67446.2,67204.4,67378.9
1770305280,67378.9,67583.4,67035,67109.5
1770305340,67109.5,67144.8,66700,66802.7
1770305400,66802.7,67438.5,66750,67222.4
1770305460,67222.4,67277.2,67100,67111.9
1770305520,67111.9,67203,66655.2,66781.6
1770305580,66781.6,66977,66761.9,66808.5
1770305640,66808.5,67063,66726.7,66933
1770305700,66933,67273.2,66932.9,67002.5
1770305760,67002.5,67115,66918.8,66979.7
1770305820,66979.7,67102.4,66820.8,67084.9
1770305880,67084.9,67303.3,66977.8,67286.1
1770305940,67286.1,67579.4,67271.7,67499.8
1770306000,67499.8,67540,67206.8,67494.1
1770306060,67494.1,67733,67443.3,67673.1
1770306120,67673.1,67777,67559.6,67605.1
1770306180,67605.1,67646.4,67426.6,67448.8
1770306240,67448.8,67532,67410.5,67475.7
1770306300,67475.7,67591.2,67146.7,67146.7
1770306360,67146.7,67149.4,66981.3,67011.9
1770306420,67011.9,67300,66962,67179.1
1770306480,67179.1,67300,67085,67292.6
1770306540,67292.6,67506.2,67250.1,67506.1
1770306600,67506.1,68061.1,67492,67878.5
1770306660,67878.5,68156.2,67877.6,68089.3
1770306720,68089.3,68225.5,67978,68134.8
1770306780,68134.8,68197.8,67800,67822
1770306840,67822,67911.6,67640,67657.5
1770306900,67657.5,67681.8,67560,67630.3
1770306960,67630.3,67799.6,67326.6,67461.2
1770307020,67461.2,67466.3,67227,67389.6
1770307080,67389.6,67520,67272.6,67402.4
1770307140,67402.4,67470.8,67327.8,67450.8
1770307200,67450.8,67555.8,67321.6,67501
1770307260,67501,67734.2,67469.5,67538.3
1770307320,67538.3,67653,67458.1,67578
1770307380,67578,67578,67259,67274.3
1770307440,67274.3,67289.9,67153.2,67225.2
1770307500,67225.2,67345.5,67196.2,67288.6
1770307560,67288.6,67482,67269.1,67284.5
1770307620,67284.5,67400,67081.1,67105.6
1770307680,67105.6,67163.8,67000,67152.5
1770307740,67152.5,67152.5,66894.9,66906.4
1770307800,66906.4,67438.2,66906.4,67242.3
1770307860,67242.3,67248.9,67071.5,67152.6
1770307920,67152.6,67228.7,67091.2,67108
1770307980,67108,67116.8,66951.6,66982.9
1770308040,66982.9,67108.3,66936.8,67004.6
1770308100,67004.6,67248,66993.3,67225.7
1770308160,67225.7,67544.6,67205.5,67544.6
1770308220,67544.6,67582.1,67338.6,67481.5
1770308280,67481.5,67668.4,67402.6,67450
1770308340,67450,67573,67345.1,67397.6
1770308400,67397.6,67641.3,67375.9,67400
1770308460,67400,67600,67388.6,67580.9
1770308520,67580.9,67818.6,67567.2,67650
1770308580,67650,67740.8,67615.8,67654.6
1770308640,67654.6,68109.9,67628.6,68064.1
1770308700,68064.1,68199.9,67956.4,67968.6
1770308760,67968.6,68172.2,67895.4,67902.3
1770308820,67902.3,68175,67897.8,68168.4
1770308880,68168.4,68228.7,68109.7,68185.5
1770308940,68185.5,68185.5,68046.5,68138.3
1770309000,68138.3,68424.6,68138.3,68293.1
1770309060,68293.1,68361.3,68184.4,68192.4
1770309120,68192.4,68203.7,67850,67858.4
1770309180,67858.4,68085.4,67858.4,68080
1770309240,68080,68266.4,68027.7,68203.7
1770309300,68203.7,68240.3,68057.7,68197.3
1770309360,68197.3,68354.5,68024.9,68047.4
1770309420,68047.4,68187.5,67986.9,67998.9
1770309480,67998.9,68123.1,67905.6,68101.4
1770309540,68101.4,68133.4,67935,67966
1770309600,67966,68077.4,67777,67789.1
1770309660,67789.1,67855.8,67777.5,67851.8
1770309720,67851.8,67966.7,67793.5,67911.6
1770309780,67911.6,67984.4,67833.5,67839.9
1770309840,67839.9,67879.1,67800,67832.4
1770309900,67832.4,67870.7,67640.6,67653.7
1770309960,67653.7,67719.1,67653.6,67708
1770310020,67708,67725.1,67529.4,67638.8
1770310080,67638.8,67833.9,67610.3,67798.5
1770310140,67798.5,67971.8,67750.1,67958.8
1770310200,67958.8,68184,67957.5,68159.5
1770310260,68159.5,68316.9,68144.8,68230.8
1770310320,68230.8,68457.6,68214,68423.8
1770310380,68423.8,68447.7,68292.8,68367.6
1770310440,68367.6,68668.8,68367.6,68496.1
1770310500,68496.1,68630.8,68452.2,68547.9
1770310560,68547.9,68548,68246.9,68300.9
1770310620,68300.9,68402.2,68284.3,68354.1
1770310680,68354.1,68377.1,68192.8,68193.4
1770310740,68193.4,68290.8,68134.4,68268.2
1770310800,68268.2,68350,68048.3,68061
1770310860,68061,68098.5,67965.7,67993.5
1770310920,67993.5,68053.4,67930,67980.4
1770310980,67980.4,68005.7,67755.1,67887.6
1770311040,67887.6,67887.6,67690,67743
1770311100,67743,67937.7,67598.8,67874.3
1770311160,67874.3,68030.6,67751.9,67751.9
1770311220,67751.9,67764.3,67532.1,67718.3
1770311280,67718.3,67762.2,67560,67597.1
1770311340,67597.1,67634.3,67333,67346.6
1770311400,67346.6,67423.8,67310.1,67349.1
1770311460,67349.1,67412.7,67184,67250.6
1770311520,67250.6,67285.2,67105.6,67221
1770311580,67221,67363,67219.5,67265.1
1770311640,67265.1,67434,67215.1,67224.7
1770311700,67224.7,67245.7,67020.1,67117.7
1770311760,67117.7,67213.4,67033,67059.2
1770311820,67059.2,67164,66920,67073.8
1770311880,67073.8,67104.9,66909.6,66979.9
1770311940,66979.9,67012.7,66810.4,66835.9
1770312000,66835.9,66922.5,66354.2,66567.8
1770312060,66567.8,66839.7,66500.1,66746
1770312120,66746,66989.1,66746,66845.7
1770312180,66845.7,67183.8,66840,67149.3
1770312240,67149.3,67626.1,67149.3,67559.9
1770312300,67559.9,67626.3,67379.1,67460.7
1770312360,67460.7,67633.8,67380.1,67380.1
1770312420,67380.1,67400,67268.7,67400
1770312480,67400,67490,67203.4,67228.9
1770312540,67228.9,67419.2,67221.2,67371.6
1770312600,67371.6,67511.8,67152.6,67156.3
1770312660,67156.3,67221.3,66447.7,66540.1
1770312720,66540.1,66832.2,66510,66764.7
1770312780,66764.7,66892.3,66675.4,66863.8
1770312840,66863.8,66945,66708.6,66736.2
1770312900,66736.2,66859.1,66607.3,66789.2
1770312960,66789.2,67115.5,66779.4,66902.8
1770313020,66902.8,66964.5,66753.2,66936.8
1770313080,66936.8,67055.6,66797.2,66962.6
1770313140,66962.6,67073.4,66819.2,66845.7
1770313200,66845.7,67300,66813.5,67156.8
1770313260,67156.8,67224.9,67009.7,67101.6
1770313320,67101.6,67132.1,66892.6,66899.1
1770313380,66899.1,67100,66850,67099.9
1770313440,67099.9,67100,66873.1,67081.6
1770313500,67081.6,67191.3,67010.3,67190.8
1770313560,67190.8,67310.1,67061.5,67222.3
1770313620,67222.3,67279.5,67058.2,67086.2
1770313680,67086.2,67125,66741.9,66741.9
1770313740,66741.9,66853.2,66716.1,66801.8
1770313800,66801.8,66967.1,66742.9,66795
1770313860,66795,66986.6,66757.6,66825.2
1770313920,66825.2,66838.2,66556,66570.1
1770313980,66570.1,66797.8,66570.1,66759.2
1770314040,66759.2,66759.2,66568.3,66581.5
1770314100,66581.5,66600.9,66385.3,66487.4
1770314160,66487.4,66536.1,66300.2,66311
1770314220,66311,66364.9,66150,66225.2
1770314280,66225.2,66299.9,66100.3,66143
1770314340,66143,66210.9,66126.3,66151.9
1770314400,66151.9,66263.1,66135,66152.5
